machine_id,operator_id,window,anomaly_score,reason,habit_vs_bottleneck
WLD001,OP1040,2025-05-03 07:45:00,0.6273687826033337,idle ratio 100% vs your usual 14%,unclassified
WLD002,OP1001,2025-05-30 11:30:00,0.6017161938540875,10 belt-unfastened minute(s) this window,site_bottleneck
WLD002,OP1001,2025-05-30 16:30:00,0.6408341255970672,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1001,2025-05-30 16:45:00,0.6350268898501519,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1001,2025-05-30 17:00:00,0.6277181770756265,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-03-21 14:15:00,0.650281641961227,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-04-01 10:15:00,0.6252552645809863,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-04-01 10:30:00,0.6397785301566595,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-05-16 12:30:00,0.648123342477851,13 belt-unfastened minute(s) this window,operator_habit
WLD002,OP1002,2025-06-01 14:00:00,0.6411794262363535,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-06-01 15:45:00,0.6409122298134773,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-06-01 16:00:00,0.6381520239496146,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-06-01 16:15:00,0.6390526511543608,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-06-10 07:45:00,0.6302529310350411,mildly elevated vs baseline: idle ratio 100% vs your usual 61%,unclassified
WLD002,OP1002,2025-06-10 14:30:00,0.6378705191327744,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1002,2025-06-10 14:45:00,0.6391352021150778,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1003,2025-05-19 20:00:00,0.6050099004219014,idle ratio 100% vs your usual 28%,unclassified
WLD002,OP1003,2025-05-20 03:45:00,0.6196449338121098,idle ratio 100% vs your usual 28%,site_bottleneck
WLD002,OP1004,2025-03-20 08:00:00,0.6122829465702775,idle ratio 100% vs your usual 14%,unclassified
WLD002,OP1004,2025-03-20 18:00:00,0.6892031347615158,unusually low load-cycle throughput this window,unclassified
WLD002,OP1005,2025-04-20 08:00:00,0.6273768620281981,idle ratio 100% vs your usual 15%,unclassified
WLD002,OP1005,2025-05-23 08:00:00,0.6273768620281981,idle ratio 100% vs your usual 15%,unclassified
WLD002,OP1006,2025-05-29 09:00:00,0.6291675699304506,idle ratio 80% vs your usual 15%; 12 belt-unfastened minute(s) this window,operator_habit
WLD002,OP1006,2025-05-29 09:15:00,0.6367924949502274,idle ratio 100% vs your usual 15%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1006,2025-05-29 09:30:00,0.6435525315300048,idle ratio 100% vs your usual 15%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1006,2025-05-29 09:45:00,0.6524890873452512,idle ratio 100% vs your usual 15%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1006,2025-05-29 16:45:00,0.6247959006570905,unusually low load-cycle throughput this window,unclassified
WLD002,OP1007,2025-04-15 08:00:00,0.6460063475159543,mildly elevated vs baseline: idle ratio 100% vs your usual 59%,unclassified
WLD002,OP1007,2025-04-15 08:45:00,0.6481031743810072,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1007,2025-04-15 15:15:00,0.6437464469880182,unusually low load-cycle throughput this window,unclassified
WLD002,OP1008,2025-04-08 08:15:00,0.6265306866273143,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1008,2025-04-28 13:45:00,0.6458350266431183,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1008,2025-04-28 14:00:00,0.6416584030501123,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1008,2025-04-28 14:45:00,0.635066554833174,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1008,2025-04-28 15:00:00,0.6695824911742776,14 belt-unfastened minute(s) this window,unclassified
WLD002,OP1008,2025-04-28 16:00:00,0.607554371352164,mildly elevated vs baseline: idle ratio 100% vs your usual 60%,unclassified
WLD002,OP1009,2025-05-08 07:45:00,0.6286371963117113,idle ratio 100% vs your usual 14%,unclassified
WLD002,OP1009,2025-05-08 13:30:00,0.6130708815538876,high fuel per cycle vs your baseline,unclassified
WLD002,OP1009,2025-05-31 17:00:00,0.6039219499556303,mildly elevated vs baseline: 0 belt-unfastened minute(s) this window,unclassified
WLD002,OP1010,2025-05-01 15:15:00,0.6485191478505541,unusually low load-cycle throughput this window,unclassified
WLD002,OP1011,2025-06-11 16:30:00,0.645089385020372,unusually low load-cycle throughput this window,unclassified
WLD002,OP1013,2025-03-28 07:45:00,0.6334464732724394,idle ratio 100% vs your usual 13%,unclassified
WLD002,OP1013,2025-03-28 12:30:00,0.6247553837670285,5 belt-unfastened minute(s) this window; unusually fast swing rate (rushing pattern),operator_habit
WLD002,OP1013,2025-04-23 13:30:00,0.6159081915617833,7 belt-unfastened minute(s) this window,unclassified
WLD002,OP1013,2025-05-10 11:45:00,0.5988229524954827,idle ratio 60% vs your usual 13%; 9 belt-unfastened minute(s) this window,operator_habit
WLD002,OP1013,2025-05-10 12:00:00,0.6430721408118697,idle ratio 100% vs your usual 13%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1013,2025-05-10 12:15:00,0.6358499663747561,idle ratio 100% vs your usual 13%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1013,2025-05-10 12:30:00,0.6517620302903213,idle ratio 100% vs your usual 13%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1013,2025-06-03 07:30:00,0.5972593001264722,idle ratio 100% vs your usual 13%,unclassified
WLD002,OP1014,2025-03-31 20:00:00,0.617588399239896,idle ratio 100% vs your usual 14%,unclassified
WLD002,OP1015,2025-04-24 08:00:00,0.6286119363096753,idle ratio 100% vs your usual 33%,unclassified
WLD002,OP1016,2025-04-16 08:45:00,0.6486508557769218,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1016,2025-04-16 12:30:00,0.6417982677084649,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1016,2025-04-16 12:45:00,0.6367109635536615,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1016,2025-04-16 13:00:00,0.6363499184178811,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1016,2025-04-16 15:15:00,0.61038063159924,high fuel per cycle vs your baseline,unclassified
WLD002,OP1017,2025-04-11 11:15:00,0.6433612092344271,8 belt-unfastened minute(s) this window,unclassified
WLD002,OP1017,2025-04-11 16:45:00,0.647620122047037,unusually low load-cycle throughput this window,unclassified
WLD002,OP1017,2025-05-27 09:45:00,0.6206989257189366,8 belt-unfastened minute(s) this window,unclassified
WLD002,OP1017,2025-05-27 15:00:00,0.6751257814900256,unusually low load-cycle throughput this window,unclassified
WLD002,OP1018,2025-04-25 08:00:00,0.6383885642315975,idle ratio 100% vs your usual 33%,unclassified
WLD002,OP1018,2025-04-25 10:00:00,0.642015420399513,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1018,2025-05-03 08:00:00,0.6320766267687771,idle ratio 100% vs your usual 33%,unclassified
WLD002,OP1018,2025-05-03 09:15:00,0.6727949876486957,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,operator_habit
WLD002,OP1018,2025-06-07 09:00:00,0.6267817726720482,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1018,2025-06-07 10:30:00,0.600711176150115,10 belt-unfastened minute(s) this window,unclassified
WLD002,OP1018,2025-06-07 15:00:00,0.6478765933227587,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,unclassified
WLD002,OP1018,2025-06-07 15:45:00,0.6020001653746154,idle ratio 100% vs your usual 33%,unclassified
WLD002,OP1019,2025-06-12 07:30:00,0.6116193551110729,idle ratio 100% vs your usual 15%,unclassified
WLD002,OP1020,2025-03-23 15:00:00,0.6255084719242867,unusually low load-cycle throughput this window,unclassified
WLD002,OP1020,2025-05-25 07:45:00,0.632602612965809,idle ratio 100% vs your usual 30%,unclassified
WLD002,OP1020,2025-05-25 13:15:00,0.600831937940797,high fuel per cycle vs your baseline,unclassified
WLD002,OP1021,2025-04-10 13:15:00,0.6361416571766627,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1021,2025-04-10 13:30:00,0.6256900650022128,12 belt-unfastened minute(s) this window,unclassified
WLD002,OP1021,2025-04-12 12:15:00,0.6219647133309586,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1021,2025-05-07 11:00:00,0.6345112429249913,12 belt-unfastened minute(s) this window,unclassified
WLD002,OP1022,2025-03-29 23:15:00,0.6419853257010851,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1022,2025-03-29 23:30:00,0.6392002713768006,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1022,2025-03-29 23:45:00,0.6394851717349956,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1022,2025-03-30 01:30:00,0.6476648249498015,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1022,2025-03-30 01:45:00,0.6461971437485907,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1022,2025-04-04 00:00:00,0.6428095299769954,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1022,2025-04-04 00:15:00,0.6391295614276111,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1022,2025-04-04 02:45:00,0.6413180003308225,12 belt-unfastened minute(s) this window,site_bottleneck
WLD002,OP1022,2025-04-04 03:00:00,0.6219647133309586,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1023,2025-05-14 15:15:00,0.6231239907596027,idle ratio 73% vs your usual 28%; 11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1024,2025-04-21 07:30:00,0.6109758119467498,idle ratio 100% vs your usual 12%,unclassified
WLD002,OP1024,2025-04-21 11:30:00,0.6220273899514227,8 belt-unfastened minute(s) this window,unclassified
WLD002,OP1024,2025-04-21 16:00:00,0.685970256110613,unusually low load-cycle throughput this window,unclassified
WLD002,OP1024,2025-05-06 07:30:00,0.6379204424619658,idle ratio 100% vs your usual 12%,unclassified
WLD002,OP1024,2025-05-06 08:45:00,0.6056898650452217,7 belt-unfastened minute(s) this window,unclassified
WLD002,OP1024,2025-05-06 13:00:00,0.6200814818906277,7 belt-unfastened minute(s) this window,unclassified
WLD002,OP1025,2025-03-17 09:30:00,0.6388365005783619,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1025,2025-03-17 09:45:00,0.6343060996964369,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1025,2025-06-13 08:00:00,0.6430501086754601,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,operator_habit
WLD002,OP1025,2025-06-13 13:00:00,0.6546205554290737,13 belt-unfastened minute(s) this window,operator_habit
WLD002,OP1025,2025-06-13 13:15:00,0.6416584030501123,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1025,2025-06-13 13:30:00,0.6547789445683546,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1025,2025-06-13 13:45:00,0.6411794262363535,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1025,2025-06-13 14:00:00,0.652236557241754,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-03-23 02:15:00,0.642015420399513,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-03-23 02:30:00,0.6392688748649903,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-03-25 01:45:00,0.6203328725561509,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-03-25 04:00:00,0.6455694162892875,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
WLD002,OP1026,2025-04-27 20:45:00,0.6457736283603084,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-27 21:00:00,0.6410841030494524,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-27 21:15:00,0.6438716828620302,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-27 21:30:00,0.6372234858226731,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-27 21:45:00,0.6368705312325063,12 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-27 22:15:00,0.6353182030726542,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-27 22:30:00,0.6467243240610606,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-28 01:00:00,0.6391352021150778,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-28 01:15:00,0.6467243240610606,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-28 01:30:00,0.6718851955774015,14 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-28 02:00:00,0.6496059340033007,13 belt-unfastened minute(s) this window,unclassified
WLD002,OP1026,2025-04-28 03:45:00,0.6410013003679039,15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1027,2025-04-05 07:30:00,0.6349928341711673,idle ratio 100% vs your usual 33%,unclassified
WLD002,OP1027,2025-04-05 09:00:00,0.6539636952973883,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1027,2025-04-05 09:15:00,0.6416584030501123,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1027,2025-04-05 09:30:00,0.6315485080670848,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1027,2025-04-05 09:45:00,0.6406448469589231,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1027,2025-04-05 10:00:00,0.6351033156212232,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1027,2025-04-05 11:45:00,0.6405919947284255,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,unclassified
WLD002,OP1027,2025-04-05 17:00:00,0.6350174348033853,unusually low load-cycle throughput this window,unclassified
WLD002,OP1027,2025-04-17 14:15:00,0.6319723683617866,12 belt-unfastened minute(s) this window,unclassified
WLD002,OP1027,2025-04-17 14:45:00,0.6422650339030344,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,site_bottleneck
WLD002,OP1027,2025-05-24 12:45:00,0.634603549526833,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1028,2025-05-09 17:30:00,0.6767440964993207,unusually low load-cycle throughput this window,unclassified
WLD002,OP1029,2025-05-11 10:45:00,0.6393117882529027,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1029,2025-05-11 12:45:00,0.641007527444442,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1029,2025-05-11 13:00:00,0.6410013003679039,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1029,2025-05-11 13:15:00,0.642015420399513,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1029,2025-05-11 13:45:00,0.6359166712659189,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1029,2025-05-11 15:45:00,0.6258194609122796,11 belt-unfastened minute(s) this window,site_bottleneck
WLD002,OP1029,2025-06-06 11:30:00,0.5977647900266825,10 belt-unfastened minute(s) this window,site_bottleneck
WLD002,OP1029,2025-06-06 14:00:00,0.6229432343269976,11 belt-unfastened minute(s) this window,site_bottleneck
WLD002,OP1029,2025-06-06 16:15:00,0.6742877391027176,unusually low load-cycle throughput this window,unclassified
WLD002,OP1030,2025-05-26 11:00:00,0.629292117878611,11 belt-unfastened minute(s) this window,operator_habit
WLD002,OP1030,2025-05-26 15:30:00,0.64818758526264,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1031,2025-04-14 09:00:00,0.6082395338847734,unusually fast swing rate (rushing pattern),site_bottleneck
WLD002,OP1031,2025-04-19 08:00:00,0.6231190925868723,idle ratio 100% vs your usual 13%,unclassified
WLD002,OP1031,2025-05-12 08:00:00,0.6434598822745559,idle ratio 100% vs your usual 13%,unclassified
WLD002,OP1033,2025-03-30 10:15:00,0.62538541814287,idle ratio 80% vs your usual 30%; 12 belt-unfastened minute(s) this window,operator_habit
WLD002,OP1033,2025-03-30 10:30:00,0.6342444923962997,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1033,2025-03-30 10:45:00,0.6419853257010851,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1033,2025-03-30 11:00:00,0.6481031743810072,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1033,2025-03-30 11:15:00,0.6395356834366981,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1033,2025-04-02 10:45:00,0.6697641869617099,idle ratio 93% vs your usual 30%; 14 belt-unfastened minute(s) this window,site_bottleneck
WLD002,OP1034,2025-06-05 07:30:00,0.6010404209342826,idle ratio 100% vs your usual 14%,unclassified
WLD002,OP1035,2025-05-02 08:30:00,0.6359633017688691,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1035,2025-05-02 08:45:00,0.6414351398240458,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1035,2025-05-02 09:00:00,0.6346737587417568,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1035,2025-05-02 09:15:00,0.6410013003679039,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1035,2025-05-02 09:30:00,0.6334186170717951,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1035,2025-05-02 14:30:00,0.6707181625429905,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,unclassified
WLD002,OP1035,2025-05-02 16:45:00,0.6397520705814864,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1035,2025-06-02 08:00:00,0.6453510615090888,idle ratio 100% vs your usual 33%,unclassified
WLD002,OP1035,2025-06-02 13:15:00,0.6307698161248401,11 belt-unfastened minute(s) this window,unclassified
WLD002,OP1035,2025-06-02 15:00:00,0.6399949994687291,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD002,OP1036,2025-05-17 16:15:00,0.6824995865109686,unusually low load-cycle throughput this window,unclassified
WLD002,OP1038,2025-04-09 16:15:00,0.6588524019463421,unusually low load-cycle throughput this window,unclassified
WLD002,OP1039,2025-03-19 08:00:00,0.6150614034367575,idle ratio 100% vs your usual 31%,unclassified
WLD002,OP1040,2025-05-22 07:45:00,0.6462249240124257,idle ratio 100% vs your usual 14%,operator_habit
WLD003,OP1002,2025-04-22 14:15:00,0.6538836900107383,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1002,2025-06-08 08:15:00,0.6472178261481224,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1002,2025-06-08 08:30:00,0.6519127419337174,12 belt-unfastened minute(s) this window,unclassified
WLD003,OP1002,2025-06-08 09:30:00,0.6563181317184624,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1002,2025-06-08 09:45:00,0.6521270534231821,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1002,2025-06-08 10:15:00,0.5978228326435018,10 belt-unfastened minute(s) this window,site_bottleneck
WLD003,OP1003,2025-04-06 19:45:00,0.6073477176161631,idle ratio 100% vs your usual 28%,unclassified
WLD003,OP1003,2025-05-11 04:30:00,0.6164126920822468,7 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD003,OP1003,2025-05-11 04:45:00,0.6197067770096493,7 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD003,OP1003,2025-05-25 20:15:00,0.6209321226332164,idle ratio 100% vs your usual 28%,unclassified
WLD003,OP1005,2025-05-19 16:30:00,0.6162971137873149,unusually low load-cycle throughput this window,unclassified
WLD003,OP1006,2025-04-03 08:00:00,0.6221887457930623,idle ratio 100% vs your usual 15%,unclassified
WLD003,OP1006,2025-04-24 07:15:00,0.5970774546879737,idle ratio 100% vs your usual 15%,unclassified
WLD003,OP1007,2025-06-05 08:00:00,0.6227165391705016,mildly elevated vs baseline: idle ratio 100% vs your usual 59%,site_bottleneck
WLD003,OP1007,2025-06-05 08:30:00,0.669415012809524,14 belt-unfastened minute(s) this window,unclassified
WLD003,OP1007,2025-06-05 08:45:00,0.6626770605013692,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD003,OP1007,2025-06-05 14:30:00,0.6486136540151572,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1009,2025-06-13 15:00:00,0.6785902132300184,unusually low load-cycle throughput this window,unclassified
WLD003,OP1011,2025-04-07 08:00:00,0.61167983297916,idle ratio 100% vs your usual 14%,site_bottleneck
WLD003,OP1011,2025-05-17 07:30:00,0.6432354041259468,idle ratio 100% vs your usual 14%,unclassified
WLD003,OP1012,2025-04-18 15:30:00,0.6806698367684899,unusually low load-cycle throughput this window,unclassified
WLD003,OP1013,2025-04-16 09:30:00,0.6482585350046967,idle ratio 100% vs your usual 13%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1013,2025-04-16 09:45:00,0.6371804515972856,idle ratio 100% vs your usual 13%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1013,2025-04-16 10:00:00,0.644958196461644,idle ratio 100% vs your usual 13%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1013,2025-04-16 10:15:00,0.6480392706678938,idle ratio 100% vs your usual 13%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1013,2025-04-16 10:30:00,0.642080251608622,idle ratio 100% vs your usual 13%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1015,2025-03-25 08:00:00,0.600586519067019,idle ratio 83% vs your usual 33%; 5 belt-unfastened minute(s) this window,unclassified
WLD003,OP1015,2025-03-30 11:00:00,0.6716579398547833,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,unclassified
WLD003,OP1015,2025-05-05 11:15:00,0.6470143942307369,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
WLD003,OP1015,2025-05-05 11:30:00,0.6461971437485907,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1015,2025-05-05 11:45:00,0.6547041293946659,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1015,2025-05-05 12:00:00,0.6467967914895251,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1015,2025-05-05 12:15:00,0.6465780215669182,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1016,2025-05-26 07:45:00,0.6058488026256631,mildly elevated vs baseline: idle ratio 100% vs your usual 59%,site_bottleneck
WLD003,OP1016,2025-05-28 12:30:00,0.6427596298905042,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1016,2025-05-28 12:45:00,0.6446232524884634,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1016,2025-05-28 13:00:00,0.6723061980041362,14 belt-unfastened minute(s) this window,unclassified
WLD003,OP1017,2025-03-17 10:00:00,0.6603551380341635,7 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD003,OP1017,2025-04-25 08:00:00,0.598848288518398,idle ratio 100% vs your usual 12%,unclassified
WLD003,OP1017,2025-04-25 11:15:00,0.6510279876546646,8 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD003,OP1017,2025-04-25 13:00:00,0.649829104547416,7 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD003,OP1018,2025-06-09 14:00:00,0.6369881228290362,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window,site_bottleneck
WLD003,OP1018,2025-06-09 15:00:00,0.6134498165493623,unusually low load-cycle throughput this window,unclassified
WLD003,OP1019,2025-06-14 08:15:00,0.6037801675601421,idle ratio 100% vs your usual 15%,unclassified
WLD003,OP1020,2025-03-22 09:30:00,0.6599261346371728,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD003,OP1020,2025-03-22 13:30:00,0.6418116361641573,idle ratio 87% vs your usual 30%; 13 belt-unfastened minute(s) this window,unclassified
WLD003,OP1020,2025-03-22 14:00:00,0.6431186198139419,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1023,2025-04-30 08:00:00,0.6243851586087272,idle ratio 100% vs your usual 28%,unclassified
WLD003,OP1025,2025-03-27 07:30:00,0.6085641587522489,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
WLD003,OP1025,2025-04-01 10:15:00,0.671397066902307,14 belt-unfastened minute(s) this window,site_bottleneck
WLD003,OP1025,2025-04-01 12:30:00,0.5982377685105568,high fuel per cycle vs your baseline,unclassified
WLD003,OP1025,2025-04-01 15:30:00,0.6467671558223093,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1025,2025-04-26 15:15:00,0.6475924704451661,13 belt-unfastened minute(s) this window,site_bottleneck
WLD003,OP1025,2025-04-26 15:30:00,0.6305455153023773,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
WLD003,OP1025,2025-05-30 15:15:00,0.6707160254470902,14 belt-unfastened minute(s) this window,operator_habit
WLD003,OP1025,2025-05-30 15:30:00,0.6396649918782272,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-03-18 20:00:00,0.6246034358622572,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
WLD003,OP1026,2025-03-18 23:00:00,0.6497309805505265,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-03-18 23:15:00,0.6476083388170435,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-03-19 02:15:00,0.6401715999033306,13 belt-unfastened minute(s) this window,site_bottleneck
WLD003,OP1026,2025-03-19 05:00:00,0.6925178667680142,unusually low load-cycle throughput this window,unclassified
WLD003,OP1026,2025-04-05 20:15:00,0.6453510615090888,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
WLD003,OP1026,2025-04-05 23:15:00,0.6486136540151572,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-04-12 22:30:00,0.6534284600063567,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD003,OP1026,2025-04-12 23:45:00,0.6426239681534581,12 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-04-13 00:30:00,0.642080251608622,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-05-27 20:00:00,0.6425906993968532,14 belt-unfastened minute(s) this window,operator_habit
WLD003,OP1026,2025-05-27 20:15:00,0.6421512880067278,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-05-27 20:30:00,0.6433362192466333,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-05-27 21:15:00,0.6497309805505265,15 belt-unfastened minute(s) this window,unclassified
WLD003,OP1026,2025-05-27 21:30:00,0.642080251608622,15 belt-unfastened minute(s) this window,unclassified
